-1.94 -0.54 4.34 3.09 8
-2.83 0.97 -1.13 2.04 6
-1.41 -1.33 -1.03 3.11 6
-4.04 3.47 4.88 0.92 2
-1.15 0.02 -0.62 1.31 3
-1.94 0.06 -0.69 2.06 3
-1.48 -1.42 2.06 3.92 5
-3.12 -0.29 1.01 3.78 9
-3.22 2.19 0.46 2.86 5
-2.15 1.32 -1.01 2.77 6
-4.25 3.96 4.73 1.75 2
-5.12 4.5 0.44 3.8 4
-1.74 1.72 -1.88 2.45 9
-4.22 2.43 -0.91 1.91 8
-0.87 -0.41 2.14 4.84 9
-4.19 0.84 4.44 4.22 3
-3.53 1.05 1.8 2.78 7
-2 0.53 5.06 2.44 3
-4.26 3.8 2.71 0.7 3
-1.25 0.94 -2.63 2.81 2
-1.9 -0.01 0.45 4.35 0
-2.26 1.33 1.4 2.98 6
-4.76 1.86 -3.01 4.51 3
-0.95 -0.86 -3.06 4.59 0
-3.67 2.91 -4.26 4.63 9
-4.04 3.91 -0.45 1.11 4
-3.34 0.14 -1.41 3.61 9
-3.97 3.87 -1.46 3.6 3
-0.18 0.11 2.62 3.22 6
-1.24 0.65 -0.24 1.12 6
-1.15 0.31 5.02 5.02 2
-2.73 2.35 -1.79 3.09 4
-2.61 -2 -4.34 4.74 0
-3.09 2.67 2.97 2.34 5
-3.56 3.2 4.72 1.38 3
-4.09 3.51 4.5 4.71 1
-4.29 4.21 -4.05 4.38 7
-2.83 0.5 4.37 3.33 8
-1.1 0.19 3.85 1.67 5
-2.02 0.92 -2.22 3.65 0
-0.38 -0.37 -2.12 4.36 4
-1.67 1.48 0.87 0.87 3
-3.22 -0.27 5.09 3.95 2
-3.74 -0.07 -0.21 3.93 0
-1.16 0.68 1.34 2.74 6
-1.3 0.08 -1.24 4.76 7
-4.53 1.02 1.47 3.63 8
-1.39 0.75 -2.39 2.85 8
-2.85 2.55 4.65 1.68 5
-3.69 3.3 3.13 2.15 2
-4.71 3.92 3.22 4.24 3
-1.11 0.64 3.97 0.68 9
-4.9 1.86 -0.79 3.25 7
-2.33 2.25 2.38 2.05 5
-2.91 2.08 4.55 4.61 4
-4.45 0.89 -2.03 5 9
-2.73 -1.83 -1.6 4.94 0
-3.72 2.65 1.06 3.48 3
-3.01 1.63 -1.71 3.12 7
-3.06 2.94 -2.07 3.3 0
-4.74 3.81 4.06 2.76 9
-0.56 0.36 -4.55 4.73 6
-3.35 2.91 4.91 0.86 7
-1.96 1.17 -2.44 3.44 7
-4.44 1.62 4.73 3.61 8
-3.42 1.8 -3.02 4.01 9
-3.21 -0.72 -2.13 4.97 5
-2.04 0.64 0.47 4.53 3
-4.39 2.74 3.83 4.48 9
-2.06 -0.36 2.4 4.17 3
-5.07 1.94 1.29 4.14 5
-3.34 3.23 1.14 4.45 4
-3.09 1.98 1.24 2.54 3
-3.35 0.21 3.7 4.49 7
-3.12 1.2 -1.12 2.95 6
-1.53 0.67 0.11 5.06 5
-2.62 0.8 -1.21 3.54 9
-0.68 -0.16 -1.84 4.12 7
-3.45 2.91 0.8 2.23 0
-1.91 -0.06 5.03 4.45 0
-4.29 1.33 -0.36 3.21 1
-4.44 -0.05 4.72 4.81 4
-3.11 1.39 2.97 3.06 6
-2.04 1.41 4.2 4.63 8
-0.93 -0.08 -1.62 2.38 5
-1.07 -0.4 0.93 4.44 7
-1.9 1.66 3.23 0.43 2
-4.37 1.57 -2.09 4.42 0
-3 -0.24 2.08 4.01 3
-3.94 2.55 -3.12 4.25 3
-4.37 2.57 0.87 4.48 3
-1.8 0.26 -0.88 4.95 5
-1.03 -0.66 -3.3 5.11 7
-1.64 0.97 5.08 1.37 5
-0.16 -0.01 1.57 1.75 4
-0.67 0.26 4.25 2.43 3
-2.28 -0.03 2.72 4.89 7
-1.61 1.22 -3.19 4.73 2
-2.2 0.98 -2.55 3.61 7
-1.29 1.18 2.62 3.27 4
-3.25 1.34 0.56 4.31 1
-2.68 1.16 3.09 3.83 1
-3.15 2.62 4.01 1.49 3
-4.31 2.72 1.63 4.2 4
-2.01 0.04 -0.88 2.83 6
-4.31 4 2.69 4.59 9
-1.51 1.46 3.63 2.82 1
-4.09 1.41 1.59 3.19 3
-2.74 1.63 5.03 3.66 4
-1.45 0.05 0.92 2.98 7
-2.38 0.69 -1.08 2.67 5
-4.35 2.18 2.58 2.62 7
-1.75 -0.49 5 4.93 7
-4.52 4.06 0.88 3 5
-0.44 -0.4 2.87 1.19 4
-3.03 2.65 1.82 3.17 0
-4.17 1.06 4.93 4.75 8
-1.59 -0.51 2.27 4.9 7
-3.54 -1.07 4.44 4.75 0
-4.64 3.37 3.32 4.34 7
-1.66 -1 -3.68 4.43 7
-1.28 -0.09 0.32 5 9
-1.31 1.19 3.26 0.71 9
-4.57 1.63 3.5 5.07 7
-2.63 2.34 -1.96 4.98 7
-2.25 -1.27 -3.07 3.95 1
-4.46 1.17 -3.41 3.98 9
-1.12 0.26 -0.33 0.94 5
-4.26 3.48 -1.22 4.69 0
-3.74 3.03 2.43 3.74 9
-3.08 2.46 4.38 3.66 4
-4.15 3.59 2.64 1.23 7
-3.69 -0.49 -1.56 4.75 2
-0.63 -0.17 3.22 4.75 8
-3.01 1.65 2.59 2.77 6
-3.51 -0.06 0.63 4.64 0
-3.3 0.33 -0.46 4.09 8
-2.41 0.31 0.95 4.17 5
-2.62 0.29 4.86 5.07 5
-3.26 1.87 3.97 1.81 9
-2.45 -0.44 3.6 4.52 8
-3.7 2.14 1.26 5.06 1
-1.78 0.08 -0.76 3.63 0
-0.94 -0.52 1.41 1.63 4
-3.16 -0.29 -2.49 3.93 4
-1.64 -0.67 1.47 3.69 9
-2.6 1.84 4.27 2.6 7
-3.84 1.23 1.5 4.03 1
-2.2 2.03 3.54 4.49 5
-1.98 0.32 -0.1 3.83 0
-0.99 -0.33 -3.56 3.58 2
-2.68 -1.35 -3.06 4.59 5
-2.74 1.14 0.8 3.17 6
-1.4 -0.69 1.06 4.7 9
-1.81 1.01 2.96 2 8
-4.98 4.37 4.93 4.3 6
-2.17 -1.51 -1.44 3.86 1
-1.6 0.79 3.92 4.47 4
-3.78 2.04 -0.85 3.9 4
-4.25 1.48 -2.14 4.05 5
-2.52 -0.95 4.27 3.64 2
-5.05 3.67 3.99 4.33 4
-1.9 0.65 4.08 4.43 5
-3.6 3.49 -1.13 4.83 2
-4.13 2.6 5.01 4.31 7
-1.75 -1.27 -2.02 4.96 2
-3.21 2.23 0.99 3.13 1
-1.31 1.05 -0.71 1.86 7
-4.64 3.79 -0.3 2.38 5
-2.02 -0.03 3.44 2.24 2
-4.1 0.5 0.59 3.97 5
-2.11 1.48 -1.44 1.52 0
-2.62 1.61 -2.47 3.9 4
-4.77 3.1 4.84 3.71 5
-2.75 -0.44 5.05 4.73 0
-2.3 2.28 1.82 2.04 4
-2.6 1.94 3.95 2.8 3
-4.62 1.43 -2.49 4.76 1
-0.41 0.04 -0.86 1.37 1
-1.93 0.5 4.71 2.84 0
-2.51 -1.53 3.08 4.32 9
-3.87 3.37 -2.83 3.86 9
-4.9 2.24 1.92 2.89 8
-2.28 1.85 -0.42 0.5 5
-4.41 4.26 -1.82 2.2 1
-2.59 0.51 -0.39 3.53 3
-2.13 0.55 -0.65 3.74 6
-1.76 -1.2 1.55 3.46 6
-1.39 1.05 -0.67 2.12 5
-2.48 1.81 3.38 5.1 3
-1.15 -0.08 3.27 4.97 4
-3.9 2.8 1.95 5 8
-4.91 4.84 4.55 1.45 3
-1.01 -0.14 -2.44 3.09 8
-4.16 0.8 3.63 4.93 0
-0.85 0.21 4.83 3.04 8
-2.82 2.7 2.34 1.42 0
-2.57 0.15 -2.12 4.66 2
-3.49 1.16 -0.12 2.88 9
-0.52 0.16 -0.31 3.52 4
-1.93 0.55 4.2 4.23 0
-4.3 2.88 1.81 2.07 4
-2.44 -1.2 0.6 4.04 5
-1.36 1.01 -2.06 4.99 5
-3.37 -0.25 -1.09 4.32 8
-3.1 2.02 -0.98 4.54 8
-3.45 0.16 3.59 4.82 9
-2.22 2.01 1.6 2.16 0
-4.55 4.48 4.08 4.34 8
-3.15 1.43 2.45 2.88 4
-3.61 0.34 -0.25 3.35 9
-3.07 0.47 -0.55 3.67 4
-4.11 1.76 -0.97 4.44 3
-3.06 2.54 -1.03 2.03 3
-1.76 1.13 2.5 3.21 0
-3.88 2.86 -3.95 4.79 1
-4.06 3.52 2.8 4.45 2
-4.87 4.59 0.23 1.89 8
-4.75 3.43 -2.89 4.46 8
-1.21 0.55 2.62 2 4
-1.7 0.04 0.68 5.03 9
-0.34 -0.14 -0.74 3.55 4
-3.71 -0.54 -2.23 4.79 2
-3.32 2.85 -3.79 4.42 6
-5.06 3.52 2.31 4.34 5
-2.77 1.27 -1.89 3.42 0
-2.4 0.29 -0.56 3.92 5
-4.03 0.64 -2.21 4.15 3
-4.8 3.84 2.05 3.08 1
-1.1 0.16 4.85 2.69 1
-0.95 0.68 1.91 0.58 3
-4.97 4.85 -3.16 3.83 7
-3.75 2.49 0.08 3.53 6
-3.35 0.45 2.95 3.11 0
-2.63 -0.14 -3.1 3.31 0
-1.52 0.28 -1.63 4.37 7
-2.92 0.26 -2.29 4.67 0
-0.43 0.23 3.71 1.71 9
-2.26 1.99 3.82 3.63 7
-3.22 2.41 1.46 4.6 0
-1.91 0.28 2.33 3.63 9
-4.25 3.95 -0.8 5 1
-4.94 1.17 2.46 4.74 6
-1.24 1.19 -3.51 4.89 8
-2.13 1.45 2.4 3.87 6
-3.45 2.98 3.87 2.71 2
-4.56 3.17 3.9 3.22 5
-1.58 1.51 -0.62 2.11 4
-2.04 -1.89 -4.58 5.04 9
-0.57 0.18 3.44 2.52 0
-1.09 0.23 -0.23 4.17 0
-2.17 2.04 4.55 4.98 6
-3.39 2.67 1.24 4.11 7
-2.93 -0.42 1.7 3.86 4
-2.15 -0.38 3.75 4 0
-4.06 -0.09 0.28 4.71 6
-2.53 0.52 0.94 4.08 9
-0.22 -0.01 1.72 5.04 7
-2.6 -0.58 3.34 3.57 4
-0.53 0.21 4.27 1.55 4
-3.81 1.69 2.66 3.51 6
-5.06 3.55 -4.66 4.82 1
-3.92 2.41 -0.19 2.12 1
-4.97 4.34 0.36 1.18 5
-2.87 0.86 0.64 2.39 4
-3.73 2.71 -4.03 4.82 2
-3.23 2.23 1.51 4.35 4
-1.41 0.02 4.62 1.61 6
-3.5 0.03 4.29 4.61 2
-4.03 3.07 3.46 2.4 6
-0.55 0.22 2.13 2.5 9
-0.66 -0.65 -3.76 4.9 8
-1.9 0.54 4.87 4.96 8
-2.76 -0.02 0.57 3.22 9
-3.19 0.15 2.71 3.8 7
-4.91 2.29 -4.06 4.15 0
-1.43 1.18 2.8 2.17 2
-2.85 0.51 2.17 3.4 9
-0.76 0.75 -1.67 4.85 3
-1.49 -1.22 -1.24 4.01 7
-0.04 0.03 -2.05 5 4
-3.43 -0.79 -1.2 4.34 7
-1.54 1.22 -1.84 4.11 1
-2.69 -1.91 1.09 4.89 0
-0.78 0.27 -1.4 3.32 0
-1.33 1.22 4.21 1.75 6
-4.84 1.93 5.02 5.04 6
-3.67 2.78 3.68 1.38 1
-3.27 1.47 -1.46 4.83 2
-3 0.76 -1.04 4.85 7
-3.98 0.94 -1.8 3.59 7
-1.05 0.07 -0.53 2.58 6
-4.26 0.8 -0.78 4.9 4
-1.91 0.14 2.17 4.04 2
-2.96 2.71 4.72 1.17 5
-4.35 3.35 4.91 2.54 7
-3.38 -0.53 4.95 4.32 5
-5.04 4.04 1.91 4.62 4
-3.06 -0.98 -0.83 4.4 8
-0.57 0.07 4.26 4.34 5
-3.36 1.66 -1.48 4.21 1
-2.86 2.73 4.85 3.86 7
-4.79 2.3 -1.19 4.6 0
-4.77 1.58 3.11 3.46 1
-2.14 -0.03 3.87 5.06 9
-0.09 0.01 4.48 1.07 7
-4.1 3.62 -3.66 4.2 3
-2.94 0.44 2.81 2.81 2
-4.53 4.44 0.91 2.87 0
-4.92 2.63 -0.23 4.75 0
-1.79 -1.07 5.06 3.55 3
-2.19 1.09 4.97 1.51 2
